name	x	y	z
EEG001	-4.21	-6.73	3.04
EEG002	-0.51	10.03	4.23
EEG003	3.97	-6.60	2.99
EEG004	-5.00	7.42	3.71
EEG005	-3.53	8.14	6.69
EEG006	-0.22	9.12	7.40
EEG007	3.13	8.52	6.79
EEG008	4.89	7.96	3.80
EEG009	-6.14	5.61	3.78
EEG010	-5.53	6.27	6.11
EEG011	-4.19	6.61	7.81
EEG012	-2.50	6.89	9.09
EEG013	-0.27	7.43	9.44
EEG014	2.14	6.81	9.41
EEG015	4.16	6.61	8.04
EEG016	5.47	6.43	6.07
EEG017	6.13	5.73	3.76
EEG018	-6.77	2.77	1.02
EEG019	-6.87	3.16	3.74
EEG020	-6.54	3.56	6.55
EEG021	-5.08	3.88	8.85
EEG022	-2.90	4.23	10.33
EEG023	-0.05	4.50	11.09
EEG024	2.65	4.22	10.71
EEG025	4.91	3.67	9.18
EEG026	6.48	3.62	6.96
EEG027	7.04	3.00	4.14
EEG028	7.94	3.03	1.37
EEG029	-6.97	1.10	1.44
EEG030	-7.24	0.46	4.11
EEG031	-7.02	0.60	7.03
EEG032	-5.43	1.07	9.66
EEG033	-2.74	1.24	11.45
EEG034	-0.03	1.53	11.99
EEG035	2.64	1.13	11.44
EEG036	5.22	0.78	9.95
EEG037	7.05	0.50	7.21
EEG038	7.40	0.05	4.36
EEG039	7.17	1.21	1.73
EEG040	-6.82	-2.63	1.88
EEG041	-6.87	-2.35	4.98
EEG042	-6.68	-2.24	7.94
EEG043	-5.53	-1.89	10.11
EEG044	-3.01	-1.99	11.84
EEG045	-0.08	-1.72	12.37
EEG046	2.66	-1.75	11.97
EEG047	5.09	-1.98	10.25
EEG048	6.64	-2.14	7.73
EEG049	6.94	-2.34	4.84
EEG050	6.65	-2.73	2.07
EEG051	-5.55	-4.86	2.61
EEG052	-6.00	-4.56	5.56
EEG053	-5.82	-4.61	7.58
EEG054	-4.58	-4.30	9.72
EEG055	-2.53	-4.51	10.91
EEG056	-0.14	-4.47	11.36
EEG057	2.50	-4.36	11.05
EEG058	3.99	-4.50	9.70
EEG059	5.25	-4.71	7.64
EEG060	5.69	-4.62	5.40
EEG061	n/a	n/a	n/a
EEG062	n/a	n/a	n/a
EEG063	n/a	n/a	n/a
EEG064	n/a	n/a	n/a
EEG065	5.65	-4.53	2.52
EEG066	-4.55	-6.64	5.97
EEG067	-3.06	-6.34	8.51
EEG068	-0.16	-6.55	9.12
EEG069	2.85	-6.23	8.52
EEG070	4.22	-6.41	5.94
EEG071	-2.53	-7.73	6.45
EEG072	-0.00	-7.84	6.43
EEG073	2.44	-7.50	6.36
EEG074	-0.10	-8.26	3.33
