name	x	y	z
EEG001	-4.17	-6.62	1.68
EEG002	0.46	10.83	3.59
EEG003	4.20	-7.30	1.86
EEG004	-4.67	8.61	3.37
EEG005	-2.51	9.79	6.06
EEG006	0.67	10.16	7.18
EEG007	3.86	9.21	6.14
EEG008	5.64	7.94	3.24
EEG009	-5.75	6.46	3.92
EEG010	-5.04	7.19	6.42
EEG011	-3.60	7.59	8.18
EEG012	-1.60	7.70	9.66
EEG013	0.57	7.92	10.03
EEG014	3.18	7.28	9.54
EEG015	5.00	7.10	7.76
EEG016	6.19	6.48	5.82
EEG017	6.80	5.54	3.41
EEG018	-6.75	3.26	1.14
EEG019	-6.68	3.87	4.33
EEG020	-6.08	4.40	7.08
EEG021	-4.63	4.61	9.42
EEG022	-2.49	4.74	10.98
EEG023	0.40	4.85	11.55
EEG024	3.40	4.47	10.89
EEG025	5.64	3.68	9.40
EEG026	7.16	3.45	6.96
EEG027	7.79	2.78	4.35
EEG028	7.67	2.45	0.78
EEG029	-6.73	1.30	1.17
EEG030	-7.23	0.92	4.38
EEG031	-6.65	1.35	7.71
EEG032	-5.23	1.28	10.10
EEG033	-2.81	1.16	11.80
EEG034	0.05	1.09	12.76
EEG035	3.18	0.65	11.84
EEG036	5.70	0.66	10.38
EEG037	7.61	0.42	7.71
EEG038	8.25	0.04	4.44
EEG039	7.67	0.58	1.03
EEG040	-6.58	-2.74	1.10
EEG041	-7.03	-1.93	4.35
EEG042	-6.51	-1.94	7.64
EEG043	-5.06	-1.97	10.07
EEG044	-2.61	-2.05	11.71
EEG045	0.22	-2.87	12.30
EEG046	3.07	-2.51	11.82
EEG047	5.54	-2.80	10.19
EEG048	7.12	-2.88	7.68
EEG049	7.57	-3.09	4.58
EEG050	7.51	-3.69	1.33
EEG051	-5.77	-4.93	1.48
EEG052	-6.09	-4.29	4.72
EEG053	-5.74	-4.48	7.21
EEG054	-4.50	-4.84	9.25
EEG055	-2.20	-5.08	10.63
EEG056	0.03	-5.35	11.00
EEG057	2.57	-5.03	10.76
EEG058	4.44	-5.42	9.48
EEG059	5.89	-5.40	7.31
EEG060	6.33	-5.46	5.00
EEG061	n/a	n/a	n/a
EEG062	n/a	n/a	n/a
EEG063	n/a	n/a	n/a
EEG064	n/a	n/a	n/a
EEG065	6.28	-5.58	1.72
EEG066	-4.75	-6.36	4.96
EEG067	-3.08	-6.99	7.89
EEG068	-0.14	-7.46	8.63
EEG069	3.13	-7.53	8.10
EEG070	4.51	-7.52	5.54
EEG071	-2.96	-7.85	5.47
EEG072	-0.23	-8.72	5.59
EEG073	2.25	-8.69	5.71
EEG074	0.29	-8.30	1.82
