onset	duration	sample	trial_type	response_time	stim_file	value	face_type	event_type	event_order	trial_dist	time_dist
233.8067273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
235.8221818	n/a	n/a	unfamiliar_second_early	n/a	u068.bmp	14	unfamiliar	faces	2	1	3.0236
236.4394545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
238.8794545	n/a	n/a	famous_new	n/a	f057.bmp	5	famous	faces	1	0	0
239.6367273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
242.0367273	n/a	n/a	famous_second_early	n/a	f057.bmp	6	famous	faces	2	1	3.1573
242.6921818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
245.2103636	n/a	n/a	famous_second_late	n/a	f051.bmp	7	famous	faces	2	13	41.0445
246.0149091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
248.4349091	n/a	n/a	scrambled_new	n/a	s135.bmp	17	scrambled	faces	1	0	0
249.6676364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
251.6749091	n/a	n/a	scrambled_second_early	n/a	s135.bmp	18	scrambled	faces	2	1	3.24
252.3249091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
254.9667273	n/a	n/a	scrambled_new	n/a	s147.bmp	17	scrambled	faces	1	0	0
255.7103636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
258.1067273	n/a	n/a	scrambled_second_early	n/a	s147.bmp	18	scrambled	faces	2	1	3.14
258.9676364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
261.2476364	n/a	n/a	famous_second_late	n/a	f012.bmp	7	famous	faces	2	14	44.0182
262.0194545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
264.4549091	n/a	n/a	scrambled_new	n/a	s114.bmp	17	scrambled	faces	1	0	0
265.3158182	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
267.7458182	n/a	n/a	unfamiliar_new	n/a	u012.bmp	13	unfamiliar	faces	1	0	0
268.4749091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
270.8694545	n/a	n/a	unfamiliar_second_early	n/a	u012.bmp	14	unfamiliar	faces	2	1	3.1236
271.5603636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
274.1103636	n/a	n/a	unfamiliar_new	n/a	u005.bmp	13	unfamiliar	faces	1	0	0
274.7049091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
277.1676364	n/a	n/a	famous_new	n/a	f070.bmp	5	famous	faces	1	0	0
277.9112727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
280.3249091	n/a	n/a	scrambled_new	n/a	s049.bmp	17	scrambled	faces	1	0	0
281.2930909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
283.5821818	n/a	n/a	scrambled_second_early	n/a	s049.bmp	18	scrambled	faces	2	1	3.2573
284.2176364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
286.8894545	n/a	n/a	famous_new	n/a	f061.bmp	5	famous	faces	1	0	0
287.5967273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
290.0803636	n/a	n/a	famous_second_early	n/a	f061.bmp	6	famous	faces	2	1	3.1909
290.664	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
293.3212727	n/a	n/a	scrambled_second_late	n/a	s114.bmp	19	scrambled	faces	2	9	28.8664
294.0212727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
296.6794545	n/a	n/a	unfamiliar_new	n/a	u067.bmp	13	unfamiliar	faces	1	0	0
297.3530909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
299.8367273	n/a	n/a	scrambled_new	n/a	s047.bmp	17	scrambled	faces	1	0	0
300.6012727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
303.0103636	n/a	n/a	unfamiliar_second_late	n/a	u005.bmp	15	unfamiliar	faces	2	9	28.9
303.6294545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
306.1176364	n/a	n/a	scrambled_new	n/a	s144.bmp	17	scrambled	faces	1	0	0
307.124	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
309.2749091	n/a	n/a	scrambled_second_early	n/a	s144.bmp	18	scrambled	faces	2	1	3.1573
310.1358182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
312.3485455	n/a	n/a	famous_second_late	n/a	f070.bmp	7	famous	faces	2	11	35.1809
313.1812727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
315.4721818	n/a	n/a	famous_new	n/a	f065.bmp	5	famous	faces	1	0	0
316.0976364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
318.6130909	n/a	n/a	unfamiliar_new	n/a	u029.bmp	13	unfamiliar	faces	1	0	0
319.3812727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
321.854	n/a	n/a	unfamiliar_new	n/a	u146.bmp	13	unfamiliar	faces	1	0	0
322.7021818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
325.0776364	n/a	n/a	unfamiliar_second_late	n/a	u067.bmp	15	unfamiliar	faces	2	9	28.3982
325.6421818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
328.3358182	n/a	n/a	unfamiliar_new	n/a	u101.bmp	13	unfamiliar	faces	1	0	0
329.0721818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
331.5094545	n/a	n/a	unfamiliar_second_early	n/a	u101.bmp	14	unfamiliar	faces	2	1	3.1736
332.1385455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
334.8003636	n/a	n/a	scrambled_second_late	n/a	s047.bmp	19	scrambled	faces	2	11	34.9636
335.5067273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
338.024	n/a	n/a	scrambled_new	n/a	s126.bmp	17	scrambled	faces	1	0	0
338.7349091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
341.2821818	n/a	n/a	scrambled_new	n/a	s115.bmp	17	scrambled	faces	1	0	0
341.9721818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
344.4058182	n/a	n/a	famous_second_late	n/a	f065.bmp	7	famous	faces	2	9	28.9336
345.0176364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
347.5794545	n/a	n/a	scrambled_new	n/a	s056.bmp	17	scrambled	faces	1	0	0
348.1749091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
350.8203636	n/a	n/a	unfamiliar_second_late	n/a	u029.bmp	15	unfamiliar	faces	2	10	32.2073
351.5058182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
353.944	n/a	n/a	unfamiliar_new	n/a	u100.bmp	13	unfamiliar	faces	1	0	0
354.5476364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
357.2021818	n/a	n/a	unfamiliar_second_late	n/a	u146.bmp	15	unfamiliar	faces	2	11	35.3482
357.9094545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
360.2085455	n/a	n/a	famous_new	n/a	f071.bmp	5	famous	faces	1	0	0
360.9403636	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
363.4494545	n/a	n/a	famous_second_early	n/a	f071.bmp	6	famous	faces	2	1	3.2409
364.0467273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
366.674	n/a	n/a	famous_new	n/a	f058.bmp	5	famous	faces	1	0	0
367.3330909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
369.6476364	n/a	n/a	scrambled_second_late	n/a	s126.bmp	19	scrambled	faces	2	10	31.6236
370.4858182	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
372.8376364	n/a	n/a	unfamiliar_new	n/a	u076.bmp	13	unfamiliar	faces	1	0	0
373.3776364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
376.0285455	n/a	n/a	scrambled_second_late	n/a	s115.bmp	19	scrambled	faces	2	11	34.7464
376.7294545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
379.2358182	n/a	n/a	unfamiliar_new	n/a	u092.bmp	13	unfamiliar	faces	1	0	0
379.7867273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
382.4767273	n/a	n/a	scrambled_second_late	n/a	s056.bmp	19	scrambled	faces	2	11	34.8973
383.1094545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
385.7685455	n/a	n/a	famous_new	n/a	f073.bmp	5	famous	faces	1	0	0
386.3376364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
388.8585455	n/a	n/a	unfamiliar_second_late	n/a	u100.bmp	15	unfamiliar	faces	2	11	34.9145
389.3594545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
392.1158182	n/a	n/a	famous_new	n/a	f024.bmp	5	famous	faces	1	0	0
392.6794545	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
395.2394545	n/a	n/a	famous_second_early	n/a	f024.bmp	6	famous	faces	2	1	3.1236
395.7503636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
398.2803636	n/a	n/a	famous_new	n/a	f083.bmp	5	famous	faces	1	0	0
398.9412727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
401.4876364	n/a	n/a	famous_second_late	n/a	f058.bmp	7	famous	faces	2	11	34.8136
402.1376364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
404.7785455	n/a	n/a	scrambled_new	n/a	s133.bmp	17	scrambled	faces	1	0	0
405.4285455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
407.9685455	n/a	n/a	scrambled_second_early	n/a	s133.bmp	18	scrambled	faces	2	1	3.19
408.6167273	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
411.1594545	n/a	n/a	unfamiliar_second_late	n/a	u076.bmp	15	unfamiliar	faces	2	12	38.3218
411.7976364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
414.4003636	n/a	n/a	scrambled_new	n/a	s102.bmp	17	scrambled	faces	1	0	0
414.9749091	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
417.6412727	n/a	n/a	scrambled_second_early	n/a	s102.bmp	18	scrambled	faces	2	1	3.2409
418.1976364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
420.8321818	n/a	n/a	unfamiliar_second_late	n/a	u092.bmp	15	unfamiliar	faces	2	13	41.5964
421.3730909	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
423.8721818	n/a	n/a	famous_new	n/a	f118.bmp	5	famous	faces	1	0	0
424.4721818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
427.0294545	n/a	n/a	famous_second_early	n/a	f118.bmp	6	famous	faces	2	1	3.1573
427.6121818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
430.1030909	n/a	n/a	famous_second_late	n/a	f073.bmp	7	famous	faces	2	14	44.3345
430.7212727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
433.3776364	n/a	n/a	scrambled_new	n/a	s150.bmp	17	scrambled	faces	1	0	0
434.0094545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
436.6521818	n/a	n/a	scrambled_second_early	n/a	s150.bmp	18	scrambled	faces	2	1	3.2745
437.2394545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
439.7085455	n/a	n/a	scrambled_new	n/a	s061.bmp	17	scrambled	faces	1	0	0
440.3330909	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
442.8658182	n/a	n/a	scrambled_second_early	n/a	s061.bmp	18	scrambled	faces	2	1	3.1573
443.5176364	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
445.9567273	n/a	n/a	famous_second_late	n/a	f083.bmp	7	famous	faces	2	15	47.6764
446.7512727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
449.164	n/a	n/a	unfamiliar_new	n/a	u125.bmp	13	unfamiliar	faces	1	0	0
449.7149091	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
452.1876364	n/a	n/a	unfamiliar_second_early	n/a	u125.bmp	14	unfamiliar	faces	2	1	3.0236
452.6576364	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
455.3949091	n/a	n/a	unfamiliar_new	n/a	u116.bmp	13	unfamiliar	faces	1	0	0
456.1094545	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
458.5185455	n/a	n/a	unfamiliar_new	n/a	u019.bmp	13	unfamiliar	faces	1	0	0
459.1367273	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
461.7430909	n/a	n/a	unfamiliar_second_early	n/a	u019.bmp	14	unfamiliar	faces	2	1	3.2245
462.2385455	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
464.7830909	n/a	n/a	famous_new	n/a	f047.bmp	5	famous	faces	1	0	0
465.3403636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
467.9903636	n/a	n/a	unfamiliar_new	n/a	u128.bmp	13	unfamiliar	faces	1	0	0
468.4312727	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
471.2485455	n/a	n/a	unfamiliar_second_early	n/a	u128.bmp	14	unfamiliar	faces	2	1	3.2582
471.6621818	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
474.4221818	n/a	n/a	scrambled_new	n/a	s028.bmp	17	scrambled	faces	1	0	0
475.1521818	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
477.5794545	n/a	n/a	famous_new	n/a	f041.bmp	5	famous	faces	1	0	0
478.1603636	n/a	n/a	right_nonsym	n/a	n/a	4096	n/a	button_press	0	0	0
480.7530909	n/a	n/a	unfamiliar_second_late	n/a	u116.bmp	15	unfamiliar	faces	2	8	25.3582
481.5485455	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
483.944	n/a	n/a	scrambled_new	n/a	s058.bmp	17	scrambled	faces	1	0	0
484.6312727	n/a	n/a	left_sym	n/a	n/a	256	n/a	button_press	0	0	0
