name	x	y	z
EEG001	-3.92	-6.69	3.47
EEG002	-0.20	10.29	3.56
EEG003	4.36	-6.99	3.12
EEG004	-4.78	8.05	3.56
EEG005	-3.00	9.66	5.50
EEG006	0.26	10.26	6.38
EEG007	3.43	9.82	5.74
EEG008	4.83	8.45	3.20
EEG009	-5.76	5.84	3.49
EEG010	-5.45	6.97	5.51
EEG011	-4.23	7.66	7.39
EEG012	-2.03	8.31	8.86
EEG013	0.39	8.57	9.47
EEG014	2.51	7.93	9.49
EEG015	4.74	7.57	8.06
EEG016	5.95	6.95	5.87
EEG017	6.46	5.57	3.57
EEG018	-6.37	2.51	1.35
EEG019	-6.65	3.39	4.12
EEG020	-6.34	4.46	6.82
EEG021	-4.84	5.14	9.22
EEG022	-2.57	5.72	10.81
EEG023	0.04	5.32	11.88
EEG024	3.21	5.26	11.19
EEG025	5.58	5.00	9.55
EEG026	7.06	4.29	6.81
EEG027	7.31	3.34	4.09
EEG028	6.84	2.99	1.09
EEG029	-6.77	0.67	1.48
EEG030	-7.18	0.76	4.75
EEG031	-6.67	1.87	7.91
EEG032	-5.10	2.44	10.43
EEG033	-2.45	2.61	12.56
EEG034	0.15	2.35	13.12
EEG035	3.34	2.43	12.27
EEG036	5.68	1.90	10.74
EEG037	7.53	1.34	7.91
EEG038	7.90	0.57	4.99
EEG039	6.96	0.97	1.55
EEG040	-6.58	-2.60	2.35
EEG041	-7.06	-1.87	5.40
EEG042	-6.64	-1.34	8.59
EEG043	-5.00	-0.67	11.15
EEG044	-2.92	-0.32	12.43
EEG045	0.09	-0.90	13.38
EEG046	3.42	-0.56	12.83
EEG047	5.93	-1.00	11.19
EEG048	7.33	-1.37	8.65
EEG049	7.50	-2.33	5.45
EEG050	7.10	-2.59	2.28
EEG051	-5.61	-4.80	2.90
EEG052	-6.18	-4.21	6.23
EEG053	-5.85	-3.97	8.90
EEG054	-4.38	-3.75	10.93
EEG055	-2.45	-3.33	12.19
EEG056	0.12	-3.77	12.41
EEG057	2.92	-3.45	12.28
EEG058	4.95	-3.69	11.03
EEG059	6.32	-3.99	8.70
EEG060	6.63	-4.46	6.09
EEG061	n/a	n/a	n/a
EEG062	n/a	n/a	n/a
EEG063	n/a	n/a	n/a
EEG064	n/a	n/a	n/a
EEG065	6.28	-4.74	2.74
EEG066	-4.55	-6.20	7.27
EEG067	-2.96	-6.10	9.57
EEG068	0.25	-6.15	10.03
EEG069	3.69	-5.99	9.43
EEG070	5.08	-6.27	6.75
EEG071	-2.62	-7.52	7.25
EEG072	0.25	-7.90	7.24
EEG073	2.99	-7.48	7.21
EEG074	0.85	-8.17	3.87
