onset	duration	sample	trial_type	response_time	stim_file	value	face_type	event_type	event_order	trial_dist	time_dist
101.9430909	n/a	n/a	unfamiliar_second_late	n/a	u053.bmp	15	unfamiliar	faces	2	9	28.85
105.184	n/a	n/a	famous_new	n/a	f125.bmp	5	famous	faces	1	0	0
106.4576364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
108.3912727	n/a	n/a	famous_second_early	n/a	f125.bmp	6	famous	faces	2	1	3.2073
109.5803636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
111.5649091	n/a	n/a	unfamiliar_second_late	n/a	u142.bmp	15	unfamiliar	faces	2	10	32.1573
114.8730909	n/a	n/a	unfamiliar_new	n/a	u021.bmp	13	unfamiliar	faces	1	0	0
118.064	n/a	n/a	scrambled_second_late	n/a	s005.bmp	19	scrambled	faces	2	10	32.1582
120.5803636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
121.1876364	n/a	n/a	unfamiliar_new	n/a	u054.bmp	13	unfamiliar	faces	1	0	0
123.2521818	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
124.2776364	n/a	n/a	scrambled_second_late	n/a	s130.bmp	19	scrambled	faces	2	10	31.99
126.7603636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
127.5521818	n/a	n/a	unfamiliar_new	n/a	u125.bmp	13	unfamiliar	faces	1	0	0
130.6421818	n/a	n/a	unfamiliar_second_early	n/a	u125.bmp	14	unfamiliar	faces	2	1	3.09
132.5812727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
133.7167273	n/a	n/a	unfamiliar_second_late	n/a	u064.bmp	15	unfamiliar	faces	2	12	38.2545
136.9567273	n/a	n/a	famous_new	n/a	f083.bmp	5	famous	faces	1	0	0
138.2703636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
140.2312727	n/a	n/a	famous_second_early	n/a	f083.bmp	6	famous	faces	2	1	3.2745
141.6130909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
143.4721818	n/a	n/a	scrambled_second_late	n/a	s085.bmp	19	scrambled	faces	2	14	44.6864
144.8930909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
146.6630909	n/a	n/a	unfamiliar_new	n/a	u051.bmp	13	unfamiliar	faces	1	0	0
148.3985455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
149.8530909	n/a	n/a	unfamiliar_second_early	n/a	u051.bmp	14	unfamiliar	faces	2	1	3.19
152.9276364	n/a	n/a	unfamiliar_new	n/a	u055.bmp	13	unfamiliar	faces	1	0	0
156.0849091	n/a	n/a	unfamiliar_second_early	n/a	u055.bmp	14	unfamiliar	faces	2	1	3.1573
159.3421818	n/a	n/a	unfamiliar_second_late	n/a	u021.bmp	15	unfamiliar	faces	2	14	44.4691
162.4321818	n/a	n/a	unfamiliar_new	n/a	u148.bmp	13	unfamiliar	faces	1	0	0
164.4203636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
165.7067273	n/a	n/a	unfamiliar_second_early	n/a	u148.bmp	14	unfamiliar	faces	2	1	3.2745
167.0076364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
168.914	n/a	n/a	unfamiliar_second_late	n/a	u054.bmp	15	unfamiliar	faces	2	15	47.7264
172.1049091	n/a	n/a	famous_new	n/a	f069.bmp	5	famous	faces	1	0	0
175.3130909	n/a	n/a	scrambled_new	n/a	s001.bmp	17	scrambled	faces	1	0	0
177.1685455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
178.4530909	n/a	n/a	scrambled_second_early	n/a	s001.bmp	18	scrambled	faces	2	1	3.14
180.1985455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
181.5930909	n/a	n/a	famous_new	n/a	f016.bmp	5	famous	faces	1	0	0
182.9521818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
184.7503636	n/a	n/a	famous_second_early	n/a	f016.bmp	6	famous	faces	2	1	3.1573
185.8730909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
187.824	n/a	n/a	scrambled_new	n/a	s002.bmp	17	scrambled	faces	1	0	0
191.1149091	n/a	n/a	scrambled_second_early	n/a	s002.bmp	18	scrambled	faces	2	1	3.2909
193.2530909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
194.2894545	n/a	n/a	unfamiliar_new	n/a	u071.bmp	13	unfamiliar	faces	1	0	0
195.6785455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
197.4130909	n/a	n/a	unfamiliar_second_early	n/a	u071.bmp	14	unfamiliar	faces	2	1	3.1236
198.994	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
200.704	n/a	n/a	scrambled_new	n/a	s077.bmp	17	scrambled	faces	1	0	0
202.7630909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
204.0458182	n/a	n/a	scrambled_second_early	n/a	s077.bmp	18	scrambled	faces	2	1	3.3418
206.1412727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
207.2694545	n/a	n/a	famous_second_late	n/a	f069.bmp	7	famous	faces	2	11	35.1645
210.4430909	n/a	n/a	unfamiliar_new	n/a	u073.bmp	13	unfamiliar	faces	1	0	0
211.8358182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
213.534	n/a	n/a	famous_new	n/a	f081.bmp	5	famous	faces	1	0	0
215.244	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
216.724	n/a	n/a	scrambled_new	n/a	s082.bmp	17	scrambled	faces	1	0	0
218.5230909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
219.7649091	n/a	n/a	scrambled_second_early	n/a	s082.bmp	18	scrambled	faces	2	1	3.0409
221.0494545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
223.0385455	n/a	n/a	scrambled_new	n/a	s075.bmp	17	scrambled	faces	1	0	0
224.4167273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
226.2967273	n/a	n/a	scrambled_new	n/a	s147.bmp	17	scrambled	faces	1	0	0
227.4803636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
229.4703636	n/a	n/a	famous_new	n/a	f040.bmp	5	famous	faces	1	0	0
230.5594545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
232.6276364	n/a	n/a	unfamiliar_second_late	n/a	u073.bmp	15	unfamiliar	faces	2	7	22.1845
234.0521818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
235.6349091	n/a	n/a	scrambled_new	n/a	s120.bmp	17	scrambled	faces	1	0	0
237.3512727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
238.7921818	n/a	n/a	scrambled_second_early	n/a	s120.bmp	18	scrambled	faces	2	1	3.1573
239.8985455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
242.0158182	n/a	n/a	famous_second_late	n/a	f081.bmp	7	famous	faces	2	9	28.4818
243.2921818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
245.1567273	n/a	n/a	unfamiliar_new	n/a	u133.bmp	13	unfamiliar	faces	1	0	0
248.2476364	n/a	n/a	unfamiliar_second_early	n/a	u133.bmp	14	unfamiliar	faces	2	1	3.0909
251.3876364	n/a	n/a	famous_new	n/a	f021.bmp	5	famous	faces	1	0	0
252.6630909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
254.5785455	n/a	n/a	scrambled_second_late	n/a	s075.bmp	19	scrambled	faces	2	10	31.54
255.7094545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
257.7521818	n/a	n/a	scrambled_new	n/a	s123.bmp	17	scrambled	faces	1	0	0
258.9276364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
260.7758182	n/a	n/a	scrambled_second_early	n/a	s123.bmp	18	scrambled	faces	2	1	3.0236
262.2994545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
263.8994545	n/a	n/a	scrambled_second_late	n/a	s147.bmp	19	scrambled	faces	2	12	37.6027
265.2958182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
267.2576364	n/a	n/a	famous_new	n/a	f020.bmp	5	famous	faces	1	0	0
270.3149091	n/a	n/a	famous_second_early	n/a	f020.bmp	6	famous	faces	2	1	3.0573
273.6558182	n/a	n/a	famous_second_late	n/a	f040.bmp	7	famous	faces	2	14	44.1855
274.8094545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
276.7294545	n/a	n/a	scrambled_new	n/a	s080.bmp	17	scrambled	faces	1	0	0
278.4267273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
279.9703636	n/a	n/a	scrambled_new	n/a	s070.bmp	17	scrambled	faces	1	0	0
281.5721818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
283.1776364	n/a	n/a	scrambled_second_early	n/a	s070.bmp	18	scrambled	faces	2	1	3.2073
284.7867273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
286.3512727	n/a	n/a	unfamiliar_new	n/a	u138.bmp	13	unfamiliar	faces	1	0	0
288.2394545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
289.5585455	n/a	n/a	unfamiliar_second_early	n/a	u138.bmp	14	unfamiliar	faces	2	1	3.2073
290.6849091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
292.6494545	n/a	n/a	famous_second_late	n/a	f021.bmp	7	famous	faces	2	13	41.2618
293.6276364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
295.8903636	n/a	n/a	scrambled_new	n/a	s097.bmp	17	scrambled	faces	1	0	0
297.4558182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
298.964	n/a	n/a	famous_new	n/a	f024.bmp	5	famous	faces	1	0	0
300.0385455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
302.0712727	n/a	n/a	famous_new	n/a	f142.bmp	5	famous	faces	1	0	0
303.3285455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
305.1112727	n/a	n/a	scrambled_second_late	n/a	s080.bmp	19	scrambled	faces	2	9	28.3818
308.4194545	n/a	n/a	unfamiliar_new	n/a	u090.bmp	13	unfamiliar	faces	1	0	0
311.6767273	n/a	n/a	scrambled_new	n/a	s090.bmp	17	scrambled	faces	1	0	0
313.0867273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
314.7503636	n/a	n/a	famous_new	n/a	f138.bmp	5	famous	faces	1	0	0
316.1185455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
317.9076364	n/a	n/a	famous_second_early	n/a	f138.bmp	6	famous	faces	2	1	3.1573
320.574	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
321.0312727	n/a	n/a	scrambled_second_late	n/a	s097.bmp	19	scrambled	faces	2	8	25.1409
322.6658182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
324.0721818	n/a	n/a	scrambled_new	n/a	s119.bmp	17	scrambled	faces	1	0	0
327.1121818	n/a	n/a	famous_second_late	n/a	f024.bmp	7	famous	faces	2	9	28.1482
330.1858182	n/a	n/a	unfamiliar_new	n/a	u089.bmp	13	unfamiliar	faces	1	0	0
332.2330909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
333.3767273	n/a	n/a	unfamiliar_second_early	n/a	u089.bmp	14	unfamiliar	faces	2	1	3.1909
334.5949091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
336.6849091	n/a	n/a	famous_second_late	n/a	f142.bmp	7	famous	faces	2	11	34.6136
339.7576364	n/a	n/a	scrambled_new	n/a	s100.bmp	17	scrambled	faces	1	0	0
341.1776364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
343.0321818	n/a	n/a	unfamiliar_second_late	n/a	u090.bmp	15	unfamiliar	faces	2	11	34.6127
346.2230909	n/a	n/a	famous_new	n/a	f009.bmp	5	famous	faces	1	0	0
347.4058182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
349.2467273	n/a	n/a	famous_second_early	n/a	f009.bmp	6	famous	faces	2	1	3.0236
350.2803636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
352.2367273	n/a	n/a	scrambled_second_late	n/a	s090.bmp	19	scrambled	faces	2	13	40.56
355.1049091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
355.4103636	n/a	n/a	famous_new	n/a	f004.bmp	5	famous	faces	1	0	0
358.5176364	n/a	n/a	famous_second_early	n/a	f004.bmp	6	famous	faces	2	1	3.1073
361.7585455	n/a	n/a	famous_new	n/a	f132.bmp	5	famous	faces	1	0	0
364.8994545	n/a	n/a	famous_second_early	n/a	f132.bmp	6	famous	faces	2	1	3.1409
367.9903636	n/a	n/a	scrambled_second_late	n/a	s119.bmp	19	scrambled	faces	2	14	43.9182
371.214	n/a	n/a	unfamiliar_new	n/a	u130.bmp	13	unfamiliar	faces	1	0	0
372.7658182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
374.3376364	n/a	n/a	unfamiliar_second_early	n/a	u130.bmp	14	unfamiliar	faces	2	1	3.1236
375.804	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
377.5285455	n/a	n/a	famous_new	n/a	f066.bmp	5	famous	faces	1	0	0
379.2012727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
380.6694545	n/a	n/a	scrambled_second_late	n/a	s100.bmp	19	scrambled	faces	2	13	40.9118
382.0785455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
383.8430909	n/a	n/a	famous_new	n/a	f018.bmp	5	famous	faces	1	0	0
386.984	n/a	n/a	famous_new	n/a	f064.bmp	5	famous	faces	1	0	0
388.1621818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
390.074	n/a	n/a	famous_second_early	n/a	f064.bmp	6	famous	faces	2	1	3.09
391.2576364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
393.1649091	n/a	n/a	unfamiliar_new	n/a	u086.bmp	13	unfamiliar	faces	1	0	0
394.2376364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
396.3721818	n/a	n/a	unfamiliar_second_early	n/a	u086.bmp	14	unfamiliar	faces	2	1	3.2073
397.2521818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
399.5794545	n/a	n/a	unfamiliar_new	n/a	u082.bmp	13	unfamiliar	faces	1	0	0
402.6530909	n/a	n/a	unfamiliar_second_early	n/a	u082.bmp	14	unfamiliar	faces	2	1	3.0736
405.7267273	n/a	n/a	unfamiliar_new	n/a	u149.bmp	13	unfamiliar	faces	1	0	0
409.0176364	n/a	n/a	famous_second_late	n/a	f066.bmp	7	famous	faces	2	10	31.4891
412.1585455	n/a	n/a	unfamiliar_new	n/a	u124.bmp	13	unfamiliar	faces	1	0	0
415.4494545	n/a	n/a	unfamiliar_second_early	n/a	u124.bmp	14	unfamiliar	faces	2	1	3.2909
418.5894545	n/a	n/a	famous_second_late	n/a	f018.bmp	7	famous	faces	2	11	34.7464
420.0494545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
421.7976364	n/a	n/a	famous_new	n/a	f141.bmp	5	famous	faces	1	0	0
425.1549091	n/a	n/a	famous_second_early	n/a	f141.bmp	6	famous	faces	2	1	3.3573
428.3958182	n/a	n/a	scrambled_new	n/a	s069.bmp	17	scrambled	faces	1	0	0
429.7785455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
431.5694545	n/a	n/a	scrambled_new	n/a	s125.bmp	17	scrambled	faces	1	0	0
433.1267273	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
434.794	n/a	n/a	scrambled_second_early	n/a	s125.bmp	18	scrambled	faces	2	1	3.2245
436.0021818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
438.1512727	n/a	n/a	scrambled_new	n/a	s036.bmp	17	scrambled	faces	1	0	0
439.3476364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
441.1921818	n/a	n/a	unfamiliar_second_late	n/a	u149.bmp	15	unfamiliar	faces	2	11	35.4655
444.4830909	n/a	n/a	scrambled_new	n/a	s013.bmp	17	scrambled	faces	1	0	0
446.254	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
447.6403636	n/a	n/a	famous_new	n/a	f050.bmp	5	famous	faces	1	0	0
448.7058182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
450.764	n/a	n/a	scrambled_new	n/a	s103.bmp	17	scrambled	faces	1	0	0
451.6358182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
454.0212727	n/a	n/a	scrambled_second_late	n/a	s069.bmp	19	scrambled	faces	2	8	25.6255
457.0712727	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
457.2121818	n/a	n/a	famous_new	n/a	f054.bmp	5	famous	faces	1	0	0
459.1076364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
460.3530909	n/a	n/a	scrambled_new	n/a	s132.bmp	17	scrambled	faces	1	0	0
461.8585455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
463.6103636	n/a	n/a	scrambled_second_late	n/a	s036.bmp	19	scrambled	faces	2	8	25.4591
464.8830909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
466.834	n/a	n/a	famous_new	n/a	f005.bmp	5	famous	faces	1	0	0
468.4185455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
469.8912727	n/a	n/a	scrambled_second_late	n/a	s013.bmp	19	scrambled	faces	2	8	25.4082
471.4403636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
473.0485455	n/a	n/a	famous_new	n/a	f034.bmp	5	famous	faces	1	0	0
474.1749091	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
476.1221818	n/a	n/a	famous_second_early	n/a	f034.bmp	6	famous	faces	2	1	3.0736
477.3058182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
479.3467273	n/a	n/a	famous_second_late	n/a	f050.bmp	7	famous	faces	2	10	31.7064
480.8603636	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
482.5876364	n/a	n/a	unfamiliar_new	n/a	u113.bmp	13	unfamiliar	faces	1	0	0
483.8721818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
485.8449091	n/a	n/a	scrambled_second_late	n/a	s103.bmp	19	scrambled	faces	2	11	35.0809
486.7885455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
495.998	n/a	n/a	boundary	n/a	n/a	0	n/a	n/a	0	0	0
522.4730909	n/a	n/a	unfamiliar_new	n/a	u137.bmp	13	unfamiliar	faces	1	0	0
525.614	n/a	n/a	unfamiliar_second_early	n/a	u137.bmp	14	unfamiliar	faces	2	1	3.1409
527.1058182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
528.8712727	n/a	n/a	scrambled_new	n/a	s071.bmp	17	scrambled	faces	1	0	0
530.2494545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
532.0449091	n/a	n/a	scrambled_second_early	n/a	s071.bmp	18	scrambled	faces	2	1	3.1736
534.1221818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
535.2694545	n/a	n/a	scrambled_new	n/a	s127.bmp	17	scrambled	faces	1	0	0
536.5730909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
538.4603636	n/a	n/a	unfamiliar_new	n/a	u092.bmp	13	unfamiliar	faces	1	0	0
539.5576364	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
541.5003636	n/a	n/a	unfamiliar_second_early	n/a	u092.bmp	14	unfamiliar	faces	2	1	3.04
542.8130909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
544.5912727	n/a	n/a	famous_new	n/a	f106.bmp	5	famous	faces	1	0	0
545.4894545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
547.8649091	n/a	n/a	famous_second_early	n/a	f106.bmp	6	famous	faces	2	1	3.2736
548.3976364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
551.1730909	n/a	n/a	scrambled_new	n/a	s058.bmp	17	scrambled	faces	1	0	0
552.8394545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
554.3803636	n/a	n/a	scrambled_second_early	n/a	s058.bmp	18	scrambled	faces	2	1	3.2073
555.7003636	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
557.6885455	n/a	n/a	scrambled_new	n/a	s092.bmp	17	scrambled	faces	1	0	0
559.1976364	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
560.9449091	n/a	n/a	scrambled_new	n/a	s122.bmp	17	scrambled	faces	1	0	0
561.884	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
564.1021818	n/a	n/a	scrambled_second_late	n/a	s127.bmp	19	scrambled	faces	2	9	28.8327
566.1994545	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
567.3603636	n/a	n/a	scrambled_new	n/a	s046.bmp	17	scrambled	faces	1	0	0
568.9121818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
570.584	n/a	n/a	scrambled_second_early	n/a	s046.bmp	18	scrambled	faces	2	1	3.2236
571.8321818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
573.7249091	n/a	n/a	unfamiliar_new	n/a	u052.bmp	13	unfamiliar	faces	1	0	0
574.7667273	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
576.9658182	n/a	n/a	scrambled_new	n/a	s011.bmp	17	scrambled	faces	1	0	0
578.8258182	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
580.2067273	n/a	n/a	scrambled_new	n/a	s076.bmp	17	scrambled	faces	1	0	0
581.3930909	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
583.3303636	n/a	n/a	scrambled_second_late	n/a	s092.bmp	19	scrambled	faces	2	8	25.6418
584.5521818	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
586.4876364	n/a	n/a	famous_new	n/a	f019.bmp	5	famous	faces	1	0	0
588.1185455	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
589.5449091	n/a	n/a	scrambled_second_late	n/a	s122.bmp	19	scrambled	faces	2	9	28.6
590.8130909	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
592.7521818	n/a	n/a	famous_new	n/a	f090.bmp	5	famous	faces	1	0	0
594.3385455	n/a	n/a	left_nonsym	n/a	n/a	256	n/a	button_press	0	0	0
595.9758182	n/a	n/a	scrambled_new	n/a	s059.bmp	17	scrambled	faces	1	0	0
597.5758182	n/a	n/a	right_sym	n/a	n/a	4096	n/a	button_press	0	0	0
