name	x	y	z
EEG001	-4.33	-7.10	2.49
EEG002	-0.12	10.56	4.43
EEG003	4.14	-7.44	2.30
EEG004	-5.11	8.41	4.22
EEG005	-3.17	9.42	6.41
EEG006	0.13	9.86	7.38
EEG007	3.41	9.43	6.38
EEG008	5.11	8.54	3.57
EEG009	-6.14	5.98	4.08
EEG010	-5.59	6.80	6.32
EEG011	-4.45	7.23	8.17
EEG012	-2.24	7.51	9.65
EEG013	0.29	7.58	10.22
EEG014	2.83	7.36	9.58
EEG015	4.68	7.06	8.27
EEG016	5.93	6.86	6.14
EEG017	6.39	5.70	3.89
EEG018	-6.54	2.87	1.29
EEG019	-6.78	3.55	4.39
EEG020	-6.48	4.07	7.10
EEG021	-4.99	4.35	9.54
EEG022	-2.77	4.64	11.14
EEG023	0.31	4.73	12.02
EEG024	3.34	4.57	11.14
EEG025	5.58	4.07	9.52
EEG026	7.06	3.69	6.62
EEG027	7.21	3.04	3.96
EEG028	6.77	3.14	1.00
EEG029	-6.76	0.99	1.30
EEG030	-7.16	0.55	4.32
EEG031	-7.01	1.14	7.85
EEG032	-5.58	1.31	10.43
EEG033	-3.17	1.53	12.18
EEG034	0.14	1.23	13.15
EEG035	3.40	1.44	12.14
EEG036	5.71	1.11	10.45
EEG037	7.24	0.92	7.66
EEG038	7.43	0.45	4.53
EEG039	7.13	1.05	1.31
EEG040	-6.68	-2.97	1.54
EEG041	-6.86	-2.33	4.55
EEG042	-6.74	-1.91	7.86
EEG043	-5.38	-1.67	10.55
EEG044	-3.27	-2.04	12.14
EEG045	0.05	-2.47	13.06
EEG046	3.62	-2.03	12.27
EEG047	5.65	-2.03	10.46
EEG048	6.96	-2.01	8.03
EEG049	7.12	-2.67	4.53
EEG050	7.13	-3.12	1.27
EEG051	-5.60	-5.21	2.00
EEG052	-5.93	-4.76	5.34
EEG053	-5.54	-4.60	7.88
EEG054	-4.19	-4.75	9.92
EEG055	-2.89	-4.92	11.52
EEG056	-0.28	-5.37	11.74
EEG057	3.03	-4.58	11.11
EEG058	4.54	-4.89	9.69
EEG059	5.69	-4.83	7.40
EEG060	6.08	-5.13	4.92
EEG061	n/a	n/a	n/a
EEG062	n/a	n/a	n/a
EEG063	n/a	n/a	n/a
EEG064	n/a	n/a	n/a
EEG065	5.86	-5.43	1.75
EEG066	-4.35	-6.79	5.99
EEG067	-3.15	-6.79	8.32
EEG068	0.17	-7.07	8.81
EEG069	3.02	-6.96	8.25
EEG070	4.34	-7.10	5.58
EEG071	-2.66	-8.21	6.12
EEG072	-0.02	-8.75	5.94
EEG073	2.55	-8.41	5.96
EEG074	-0.04	-9.16	2.75
