name	x	y	z
EEG001	-5.19	-7.38	2.78
EEG002	0.23	10.51	4.90
EEG003	3.35	-7.82	2.55
EEG004	-5.34	8.00	4.52
EEG005	-2.77	8.97	7.37
EEG006	0.24	9.47	8.50
EEG007	3.58	8.90	7.38
EEG008	5.40	8.01	4.52
EEG009	-6.29	6.22	4.69
EEG010	-5.30	6.84	6.78
EEG011	-3.91	6.99	8.61
EEG012	-1.93	7.21	10.17
EEG013	0.46	7.21	10.90
EEG014	2.52	6.27	10.73
EEG015	4.65	6.30	9.11
EEG016	5.89	6.07	7.03
EEG017	6.53	5.24	4.48
EEG018	-7.44	2.95	1.51
EEG019	-7.46	3.46	4.58
EEG020	-6.57	3.97	7.57
EEG021	-4.90	3.94	9.98
EEG022	-2.75	3.94	11.75
EEG023	-0.10	3.61	12.75
EEG024	2.95	3.09	12.01
EEG025	5.36	3.26	10.16
EEG026	6.79	3.14	7.57
EEG027	7.17	2.60	4.91
EEG028	6.84	2.76	1.51
EEG029	-7.40	1.22	1.61
EEG030	-7.89	0.65	4.95
EEG031	-7.27	0.98	8.17
EEG032	-5.81	0.76	10.78
EEG033	-3.26	0.84	12.76
EEG034	-0.25	0.18	13.66
EEG035	3.03	0.20	12.81
EEG036	5.44	0.08	11.23
EEG037	6.99	-0.15	8.18
EEG038	7.32	-0.33	4.88
EEG039	7.10	0.35	1.21
EEG040	-7.35	-3.01	2.00
EEG041	-7.59	-2.65	5.31
EEG042	-7.24	-2.55	8.58
EEG043	-5.80	-2.51	11.27
EEG044	-3.28	-2.51	12.87
EEG045	-0.49	-3.25	13.58
EEG046	2.66	-3.05	12.79
EEG047	5.19	-3.14	10.79
EEG048	6.35	-2.95	8.28
EEG049	6.64	-3.43	4.94
EEG050	6.59	-3.90	1.91
EEG051	-6.60	-5.36	2.50
EEG052	-7.00	-5.00	5.85
EEG053	-6.64	-5.09	8.31
EEG054	-5.30	-5.34	10.42
EEG055	-3.35	-5.51	11.93
EEG056	-0.69	-6.22	11.90
EEG057	1.89	-5.78	11.35
EEG058	3.66	-5.91	9.86
EEG059	4.82	-5.75	7.80
EEG060	5.20	-5.92	5.42
EEG061	n/a	n/a	n/a
EEG062	n/a	n/a	n/a
EEG063	n/a	n/a	n/a
EEG064	n/a	n/a	n/a
EEG065	5.39	-5.91	2.30
EEG066	-5.70	-7.19	6.23
EEG067	-4.04	-7.45	8.70
EEG068	-0.93	-8.06	9.24
EEG069	2.08	-7.81	8.41
EEG070	3.43	-7.73	5.93
EEG071	-3.80	-8.74	6.41
EEG072	-1.26	-9.27	6.15
EEG073	1.26	-8.94	6.39
EEG074	-1.08	-9.21	2.62
