name	x	y	z
EEG001	-3.75	-6.80	1.79
EEG002	-0.53	9.82	4.68
EEG003	4.39	-6.60	1.43
EEG004	-5.29	7.30	4.12
EEG005	-3.42	8.24	6.74
EEG006	-0.17	8.71	8.04
EEG007	2.95	8.49	7.15
EEG008	4.82	7.91	4.31
EEG009	-6.32	5.50	4.33
EEG010	-5.57	5.94	6.50
EEG011	-4.33	6.24	8.31
EEG012	-2.29	6.31	9.86
EEG013	-0.05	6.62	10.17
EEG014	2.50	5.92	9.98
EEG015	4.27	6.00	8.70
EEG016	5.49	6.06	6.65
EEG017	6.16	5.43	4.20
EEG018	-6.48	2.53	1.24
EEG019	-6.60	2.90	3.88
EEG020	-6.16	3.24	6.73
EEG021	-4.44	3.36	9.37
EEG022	-1.67	3.09	11.56
EEG023	0.06	2.65	11.91
EEG024	3.05	2.49	11.27
EEG025	5.30	2.92	9.56
EEG026	6.71	3.07	6.99
EEG027	7.22	2.95	4.32
EEG028	7.17	3.01	0.83
EEG029	-7.31	0.93	1.60
EEG030	-7.30	0.13	4.15
EEG031	-6.95	0.15	7.50
EEG032	-5.41	-0.18	10.33
EEG033	-2.74	-0.32	12.06
EEG034	0.33	-0.71	12.61
EEG035	3.15	-0.60	11.96
EEG036	5.81	-0.25	10.18
EEG037	7.34	0.10	7.32
EEG038	7.58	0.13	4.03
EEG039	6.91	1.46	1.11
EEG040	-6.42	-3.18	1.07
EEG041	-6.80	-2.68	4.37
EEG042	-6.61	-2.88	7.65
EEG043	-5.19	-2.94	10.22
EEG044	-2.34	-3.22	12.01
EEG045	0.55	-3.78	12.17
EEG046	3.24	-3.74	11.42
EEG047	5.66	-3.33	9.69
EEG048	7.02	-2.84	7.25
EEG049	7.05	-2.90	3.88
EEG050	6.61	-2.66	0.94
EEG051	-5.20	-5.06	1.65
EEG052	-5.68	-5.00	4.79
EEG053	-5.31	-5.22	7.11
EEG054	-3.85	-5.71	8.99
EEG055	-1.43	-5.74	10.18
EEG056	0.55	-6.26	10.25
EEG057	2.89	-5.82	10.09
EEG058	4.63	-5.76	8.62
EEG059	6.02	-5.25	6.47
EEG060	6.24	-4.94	4.20
EEG061	n/a	n/a	n/a
EEG062	n/a	n/a	n/a
EEG063	n/a	n/a	n/a
EEG064	n/a	n/a	n/a
EEG065	5.83	-4.84	1.07
EEG066	-4.02	-6.86	4.85
EEG067	-2.34	-7.35	7.34
EEG068	0.42	-7.78	7.45
EEG069	3.47	-7.45	6.83
EEG070	4.80	-6.91	4.49
EEG071	-1.97	-8.07	4.88
EEG072	0.38	-8.40	4.41
EEG073	3.18	-8.06	4.54
EEG074	0.35	-8.07	1.22
