name	x	y	z
EEG001	-7.47	4.57	1.64
EEG002	9.69	-0.01	4.89
EEG003	-7.62	-3.7	1.2
EEG004	7.31	5.12	4.26
EEG005	8.09	3.1	6.83
EEG006	8.29	-0.15	8.06
EEG007	7.68	-3.27	7.04
EEG008	6.98	-4.86	4.15
EEG009	5.37	5.95	4.25
EEG010	5.64	5.13	6.5
EEG011	5.9	4.07	8.23
EEG012	6.05	1.98	9.62
EEG013	5.95	-0.3	10.08
EEG014	5.55	-2.89	9.49
EEG015	5.25	-4.38	8.41
EEG016	5.08	-5.41	6.41
EEG017	4.48	-5.96	3.87
EEG018	2.7	6.94	1.27
EEG019	2.76	6.9	4.12
EEG020	3.09	6.24	6.85
EEG021	3.08	5.07	9.11
EEG022	3.1	2.79	10.75
EEG023	2.79	-0.2	11.36
EEG024	1.99	-2.98	10.77
EEG025	1.89	-5.07	9.18
EEG026	2.07	-6.58	6.39
EEG027	1.79	-6.85	3.71
EEG028	2.26	-6.69	0.78
EEG029	0.9	6.91	1.08
EEG030	0.12	7.33	3.98
EEG031	0.08	6.97	7.28
EEG032	0	5.36	9.92
EEG033	-0.21	2.82	11.43
EEG034	-1.01	0.05	11.94
EEG035	-0.96	-2.87	11.39
EEG036	-1.04	-5.33	9.64
EEG037	-0.93	-6.91	6.88
EEG038	-1	-7.27	3.44
EEG039	0.23	-6.67	0.5
EEG040	-3.09	7.06	1.2
EEG041	-2.81	7.07	4.11
EEG042	-2.78	6.66	7.22
EEG043	-2.82	5.3	9.75
EEG044	-3.36	3.2	11.25
EEG045	-3.76	0.05	11.3
EEG046	-3.93	-2.83	10.97
EEG047	-3.81	-5.15	9.19
EEG048	-3.67	-6.3	6.84
EEG049	-3.83	-6.58	3.48
EEG050	-3.68	-6.3	0.61
EEG051	-5.3	6.04	1.64
EEG052	-5.24	6.28	4.64
EEG053	-5.52	5.72	6.86
EEG054	-5.95	4.44	8.8
EEG055	-5.79	2.44	10.01
EEG056	-6.63	0.09	9.46
EEG057	-6.34	-2.52	9.38
EEG058	-6.41	-4.1	8.23
EEG059	-6.25	-5.18	5.93
EEG060	-6.07	-5.49	3.74
EEG061	n/a	n/a	n/a
EEG062	n/a	n/a	n/a
EEG063	n/a	n/a	n/a
EEG064	n/a	n/a	n/a
EEG065	-5.78	-5.09	0.91
EEG066	-7.4	5.02	4.77
EEG067	-7.84	3.27	7.35
EEG068	-8.26	-0.04	7.47
EEG069	-8.13	-2.83	6.64
EEG070	-7.89	-4.12	4.24
EEG071	-8.93	3.19	4.88
EEG072	-9.6	0.29	4.6
EEG073	-9.1	-2.45	4.35
EEG074	-9.22	0.79	1.63
